Image,Method,MSE,RMSE,PSNR,SSIM
433_IM-0469-0014_anon.png,NLM Filter,0.0013872162,0.03724535,28.57855846968993,0.3828942497080465
433_IM-0469-0014_anon.png,Wiener Filter,0.0012302956017844306,0.03507556987112869,29.099905285606546,0.39051136813073556
26_IM-0003-0016_anon.png,Gaussian Blur,0.00194904,0.044147935,27.101792359540543,0.4276511598613313
26_IM-0003-0016_anon.png,Bilateral Filter,0.0016687732,0.04085062,27.776027416261147,0.38460768489155234
26_IM-0003-0016_anon.png,Median Filter,0.0017183474,0.041452955,27.648890401483662,0.4307161620275587
26_IM-0003-0016_anon.png,NLM Filter,0.0012861004,0.03586224,28.907250834219518,0.397985422434508
26_IM-0003-0016_anon.png,Wiener Filter,0.0011345609580029467,0.03368324446966098,29.451721652589033,0.4223283546143678
299_IM-0068-0001_anon.png,Gaussian Blur,0.002549984,0.050497368,25.93462590007608,0.4959133887093134
299_IM-0068-0001_anon.png,Bilateral Filter,0.0019630112,0.044305883,27.07077251833479,0.4738655389329351
299_IM-0068-0001_anon.png,Median Filter,0.0021856902,0.046751365,26.604114519523495,0.48705494145997363
299_IM-0068-0001_anon.png,NLM Filter,0.0017312778,0.041608628,27.616332105166542,0.4104263565264727
299_IM-0068-0001_anon.png,Wiener Filter,0.0011960445381868163,0.034583876853048395,29.22252647832037,0.506524384349393
378_IM-0829-9472_anon.png,Gaussian Blur,0.0015841092,0.039800867,28.002149603441474,0.3792318315722483
378_IM-0829-9472_anon.png,Bilateral Filter,0.0017443665,0.041765615,27.583622837107153,0.33074666286292154
378_IM-0829-9472_anon.png,Median Filter,0.0014925298,0.038633272,28.26076992810873,0.38447021078762306
378_IM-0829-9472_anon.png,NLM Filter,0.0012643341,0.035557475,28.98138135138783,0.38035110907243447
378_IM-0829-9472_anon.png,Wiener Filter,0.0011700824820863043,0.03420646842464601,29.317835226535536,0.3853265775753364
207_IM-0383-0025_anon.png,Gaussian Blur,0.0017311681,0.04160731,27.61660727216414,0.5148463252240982
207_IM-0383-0025_anon.png,Bilateral Filter,0.0016903514,0.041113883,27.720230205708045,0.45485659100416764
207_IM-0383-0025_anon.png,Median Filter,0.0015447121,0.039302826,28.111524272308497,0.517783494190489
207_IM-0383-0025_anon.png,NLM Filter,0.0011835652,0.03440298,29.268077880131067,0.48231683691518357
207_IM-0383-0025_anon.png,Wiener Filter,0.0010512867987645367,0.03242355314836017,29.782787890816213,0.5057217682161635
558_IM-0123-0005_anon.png,Gaussian Blur,0.0020526561,0.045306247,26.876838016435215,0.43431336970706175
558_IM-0123-0005_anon.png,Bilateral Filter,0.001708288,0.04133144,27.674389219615563,0.3923724460353691
558_IM-0123-0005_anon.png,Median Filter,0.0017880633,0.0422855,27.476171368423014,0.43762336402761076
558_IM-0123-0005_anon.png,NLM Filter,0.0012837823,0.03582991,28.915086696035527,0.40669229915178756
558_IM-0123-0005_anon.png,Wiener Filter,0.0011502090413566567,0.03391473192222897,29.392232229008115,0.4291015770828159
124_IM-0005-0003_anon.png,Gaussian Blur,0.0017304302,0.04159844,27.618459445505366,0.39865578131582646
124_IM-0005-0003_anon.png,Bilateral Filter,0.0017480418,0.04180959,27.574482526059366,0.3645339074920752
124_IM-0005-0003_anon.png,Median Filter,0.0015468942,0.039330576,28.10539408561461,0.40130588565465963
124_IM-0005-0003_anon.png,NLM Filter,0.0013792944,0.037138853,28.60343037407809,0.36070325750326143
124_IM-0005-0003_anon.png,Wiener Filter,0.0011461819061568434,0.03385530838962841,29.40746451678534,0.4067402647458241
227_IM-0195-0006_anon.png,Gaussian Blur,0.0017258185,0.041542973,27.630048642881636,0.49871248065432644
227_IM-0195-0006_anon.png,Bilateral Filter,0.0016126861,0.040158264,27.924502256572907,0.4346134988096343
227_IM-0195-0006_anon.png,Median Filter,0.001541861,0.039266538,28.11954808606957,0.5009603193690108
227_IM-0195-0006_anon.png,NLM Filter,0.0011799345,0.034350175,29.28142170922159,0.4609344609431931
227_IM-0195-0006_anon.png,Wiener Filter,0.0010350083899278168,0.03217154627816041,29.850561297388644,0.4842109395642614
94_IM-0113-0043_anon.png,Gaussian Blur,0.0022017162,0.04692245,26.5723874782805,0.45084725219937105
94_IM-0113-0043_anon.png,Bilateral Filter,0.0017949297,0.042366613,27.459525523720988,0.39943961598757766
94_IM-0113-0043_anon.png,Median Filter,0.0018923895,0.043501604,27.229894895617406,0.45518924011864254
94_IM-0113-0043_anon.png,NLM Filter,0.0012599325,0.035495527,28.996527433472416,0.4266789071142719
94_IM-0113-0043_anon.png,Wiener Filter,0.0011431401968039496,0.0338103563542881,29.419005036689747,0.443004589020004
413_IM-0112-0078_anon.png,Gaussian Blur,0.0019417511,0.044065304,27.118064538900747,0.5097290118799833
413_IM-0112-0078_anon.png,Bilateral Filter,0.0018152634,0.042605907,27.410604195837273,0.43938525361251235
413_IM-0112-0078_anon.png,Median Filter,0.0017560872,0.041905694,27.554539070512213,0.5153543037400459
413_IM-0112-0078_anon.png,NLM Filter,0.0011803629,0.03435641,29.279844856553005,0.48951237695577543
413_IM-0112-0078_anon.png,Wiener Filter,0.0010948270357234056,0.03308817063126043,29.606544866359403,0.497601959427544
40_IM-0118-0002_anon.png,Gaussian Blur,0.0021102524,0.045937482,26.756656723722323,0.5397385841161503
40_IM-0118-0002_anon.png,Bilateral Filter,0.0016497776,0.040617455,27.825746720212713,0.4662208752311545
40_IM-0118-0002_anon.png,Median Filter,0.0018149809,0.04260259,27.411280168088954,0.542812412429862
40_IM-0118-0002_anon.png,NLM Filter,0.0011292537,0.03360437,29.47208472527911,0.5013374767983333
40_IM-0118-0002_anon.png,Wiener Filter,0.0010103762111428843,0.031786415512650754,29.955168876021702,0.5195632616333304
154_IM-0694-0004_anon.png,Gaussian Blur,0.0021766347,0.046654418,26.622144263353384,0.3868428383648262
154_IM-0694-0004_anon.png,Bilateral Filter,0.0022492104,0.04742584,26.47969925835366,0.33110050139981356
154_IM-0694-0004_anon.png,Median Filter,0.0017990582,0.042415306,27.449548423065945,0.4010092265667859
154_IM-0694-0004_anon.png,NLM Filter,0.001395728,0.037359443,28.55199195502928,0.38827465545765333
154_IM-0694-0004_anon.png,Wiener Filter,0.0013272433623379677,0.036431351365794375,28.770494379266825,0.3873303298861047
129_IM-0531-0078_anon.png,Gaussian Blur,0.0019701538,0.044386413,27.054998558156665,0.48528214384268364
129_IM-0531-0078_anon.png,Bilateral Filter,0.0016856423,0.041056573,27.73234643098317,0.424245879086734
129_IM-0531-0078_anon.png,Median Filter,0.0016990491,0.041219525,27.69794020323845,0.48942476712084415
129_IM-0531-0078_anon.png,NLM Filter,0.0012065307,0.03473515,29.184615954226445,0.4547611878916892
129_IM-0531-0078_anon.png,Wiener Filter,0.001077793511963297,0.03282976563978636,29.674644350719838,0.47320666042571613
576_IM-0216-0007_anon.png,Gaussian Blur,0.0017237049,0.041517526,27.635370520151746,0.4822967824836338
576_IM-0216-0007_anon.png,Bilateral Filter,0.0015292632,0.039105795,28.155177416901033,0.4194088159622155
576_IM-0216-0007_anon.png,Median Filter,0.0015690103,0.039610736,28.04374229736402,0.48390720193803427
576_IM-0216-0007_anon.png,NLM Filter,0.0012085756,0.034764573,29.177262583655708,0.4451156871731724
576_IM-0216-0007_anon.png,Wiener Filter,0.0010425376509807867,0.0322883516299731,29.819082516367725,0.46554560999413847
202_IM-0234-0028_anon.png,Gaussian Blur,0.0018795255,0.043353494,27.25951831916217,0.41129908112249525
202_IM-0234-0028_anon.png,Bilateral Filter,0.001694934,0.041169576,27.7084723192549,0.3762660826579941
202_IM-0234-0028_anon.png,Median Filter,0.0016598541,0.040741306,27.799300219631814,0.4140085756718746
202_IM-0234-0028_anon.png,NLM Filter,0.0013156876,0.036272407,28.808472111044807,0.3802957655925047
202_IM-0234-0028_anon.png,Wiener Filter,0.0011521665522150868,0.033943578954127494,29.38484736642271,0.41107643669639254
201_IM-0417-0035_anon.png,Gaussian Blur,0.0019467409,0.044121888,27.106918241719406,0.4970822419527331
201_IM-0417-0035_anon.png,Bilateral Filter,0.001740623,0.041720774,27.592952429472536,0.4373477453238327
201_IM-0417-0035_anon.png,Median Filter,0.001652098,0.04064601,27.819642141046536,0.5006674064668968
201_IM-0417-0035_anon.png,NLM Filter,0.0011998017,0.034638155,29.208905643993507,0.46375679231181677
201_IM-0417-0035_anon.png,Wiener Filter,0.0010718593613118811,0.03273926329824606,29.69862194692763,0.48599435199508756
50_IM-0648-0012_anon.png,Gaussian Blur,0.0020281295,0.04503476,26.92904246084778,0.5085482305872882
50_IM-0648-0012_anon.png,Bilateral Filter,0.0017817736,0.04221106,27.491475233812167,0.44008805912524357
50_IM-0648-0012_anon.png,Median Filter,0.0018093089,0.04253597,27.424872579155874,0.513065943181184
50_IM-0648-0012_anon.png,NLM Filter,0.0011823424,0.034385208,29.272567592633358,0.48357287329939397
50_IM-0648-0012_anon.png,Wiener Filter,0.0010825111881468158,0.032901537777842785,29.65567606359987,0.49391185202154936
319_IM-0198-0028_anon.png,Gaussian Blur,0.0018698511,0.043241777,27.28193012042519,0.3752755435017336
319_IM-0198-0028_anon.png,Bilateral Filter,0.0019425804,0.044074714,27.116209516265933,0.333414959642025
319_IM-0198-0028_anon.png,Median Filter,0.0015847279,0.039808642,28.000453453628374,0.3831264812065815
319_IM-0198-0028_anon.png,NLM Filter,0.0014122978,0.03758055,28.500736921257996,0.356474429277214
319_IM-0198-0028_anon.png,Wiener Filter,0.0012304260356104722,0.03507742914767945,29.099444878463405,0.37816034728477793
190_IM-0185-0000_anon.png,Gaussian Blur,0.0015100064,0.0388588,28.210212241990934,0.38531693181711035
190_IM-0185-0000_anon.png,Bilateral Filter,0.0016009443,0.0400118,27.956238448217036,0.34026522382624647
190_IM-0185-0000_anon.png,Median Filter,0.0014284604,0.037794977,28.451317327485764,0.3906026443126903
190_IM-0185-0000_anon.png,NLM Filter,0.0011793835,0.034342155,29.283450131818256,0.39307947159613427
190_IM-0185-0000_anon.png,Wiener Filter,0.0011342567682798342,0.03367872872125423,29.452886205540647,0.3879225260524945
133_IM-0658-0032_anon.png,Gaussian Blur,0.0019938648,0.04465271,27.00304286819214,0.38768669078743284
133_IM-0658-0032_anon.png,Bilateral Filter,0.0019141792,0.043751333,27.180173946953957,0.3450002201713187
133_IM-0658-0032_anon.png,Median Filter,0.0016987759,0.04121621,27.698638715731438,0.3951845734840027
133_IM-0658-0032_anon.png,NLM Filter,0.0013902338,0.03728584,28.569121497754004,0.37020930586387024
133_IM-0658-0032_anon.png,Wiener Filter,0.0012274554939017608,0.03503506092333451,29.109942459286525,0.38950050249107965
268_IM-0160-0005_anon.png,Gaussian Blur,0.0022018775,0.046924166,26.57206858562995,0.44949488148998273
268_IM-0160-0005_anon.png,Bilateral Filter,0.00182703,0.042743772,27.38254385266607,0.3990216035632318
268_IM-0160-0005_anon.png,Median Filter,0.0019465352,0.044119556,27.107377892991316,0.4553420609205611
268_IM-0160-0005_anon.png,NLM Filter,0.0012630051,0.03553878,28.985948833393063,0.4317021667890231
268_IM-0160-0005_anon.png,Wiener Filter,0.0011553528522213335,0.03399048178860273,29.372853591746452,0.4432182109384421
540_IM-0374-0065_anon.png,Gaussian Blur,0.0018325233,0.04280798,27.369504986325413,0.5367631491557399
540_IM-0374-0065_anon.png,Bilateral Filter,0.001664772,0.04080162,27.786453420917212,0.4727031323302629
540_IM-0374-0065_anon.png,Median Filter,0.0015458177,0.03931689,28.108417506903972,0.5409679048190321
540_IM-0374-0065_anon.png,NLM Filter,0.0011593547,0.0340493,29.35783732806009,0.5055475173448498
540_IM-0374-0065_anon.png,Wiener Filter,0.0010234570726367935,0.031991515635192924,29.89930368446455,0.5261430310731474
345_IM-0724-0028_anon.png,Gaussian Blur,0.0019476624,0.04413233,27.104863672639844,0.48150383727079393
345_IM-0724-0028_anon.png,Bilateral Filter,0.0018038193,0.042471394,27.43806988321164,0.4128863331936617
345_IM-0724-0028_anon.png,Median Filter,0.0016765512,0.04094571,27.755832162301818,0.48869768970581845
345_IM-0724-0028_anon.png,NLM Filter,0.001210599,0.034793664,29.16999722977033,0.46429613315431195
345_IM-0724-0028_anon.png,Wiener Filter,0.0011268772811790454,0.0335689928532127,29.481233767743717,0.4652065087708124
447_IM-0088-8704_anon.png,Gaussian Blur,0.0013950531,0.03735041,28.554092155259102,0.4053697122164874
447_IM-0088-8704_anon.png,Bilateral Filter,0.0016294579,0.040366545,27.8795692510702,0.34899714211929966
447_IM-0088-8704_anon.png,Median Filter,0.0012918212,0.035941914,28.887976076484915,0.41209915310750667
447_IM-0088-8704_anon.png,NLM Filter,0.0011463083,0.033857174,29.406985596848415,0.4116500049166329
447_IM-0088-8704_anon.png,Wiener Filter,0.0011097730337429998,0.033313256126398086,29.54765832269102,0.4050713224823722
178_IM-0857-0007_anon.png,Gaussian Blur,0.0019437135,0.044087566,27.11367792993414,0.4381669450874386
178_IM-0857-0007_anon.png,Bilateral Filter,0.001653017,0.04065731,27.817226662581895,0.3978203280927061
178_IM-0857-0007_anon.png,Median Filter,0.0017196373,0.04146851,27.645631461923887,0.4399012720399299
178_IM-0857-0007_anon.png,NLM Filter,0.00127384,0.035690896,28.948851205369156,0.40151198352617296
178_IM-0857-0007_anon.png,Wiener Filter,0.001101491920190993,0.03318873182559094,29.580186841957705,0.43575232105148953
527_IM-0460-0016_anon.png,Gaussian Blur,0.0016860053,0.041060995,27.731410912610137,0.48630846211766465
527_IM-0460-0016_anon.png,Bilateral Filter,0.0013919943,0.037309438,28.563625615871583,0.4656451029576466
527_IM-0460-0016_anon.png,Median Filter,0.0015383064,0.03922125,28.129572441793805,0.48092577416740945
527_IM-0460-0016_anon.png,NLM Filter,0.0011987821,0.034623433,29.212597871912717,0.4195441110333156
527_IM-0460-0016_anon.png,Wiener Filter,0.0009651223435856961,0.03106641826129456,30.154176298931873,0.49065437424231245
28_IM-0671-0056_anon.png,Gaussian Blur,0.0019180478,0.043795522,27.17140553265981,0.5061372828782106
28_IM-0671-0056_anon.png,Bilateral Filter,0.0017654167,0.042016864,27.53152736312698,0.4386817674285444
28_IM-0671-0056_anon.png,Median Filter,0.0016613684,0.040759888,27.79534111279045,0.5105519668726642
28_IM-0671-0056_anon.png,NLM Filter,0.0011901855,0.034499064,29.243853835827814,0.4796045091718582
28_IM-0671-0056_anon.png,Wiener Filter,0.0010863569365437119,0.03295992925574495,29.640274582624993,0.4907647980395469
32_IM-0464-14592_anon.png,Gaussian Blur,0.0016305326,0.040379852,27.876705286660833,0.3337855271015323
32_IM-0464-14592_anon.png,Bilateral Filter,0.0017768373,0.042152546,27.503524207200915,0.2951970781058206
32_IM-0464-14592_anon.png,Median Filter,0.0015335492,0.039160557,28.1430235290615,0.3398862240818557
32_IM-0464-14592_anon.png,NLM Filter,0.0012579319,0.035467338,29.00342868645965,0.34579914276591994
32_IM-0464-14592_anon.png,Wiener Filter,0.001218697070859315,0.034909842034293356,29.141042326947556,0.34294684057219743
402_IM-0026-0001_anon.png,Gaussian Blur,0.0015966046,0.039957535,27.968026909473664,0.6096791920524666
402_IM-0026-0001_anon.png,Bilateral Filter,0.0015697667,0.03962028,28.041649037207268,0.5450181251850206
402_IM-0026-0001_anon.png,Median Filter,0.00137537,0.03708598,28.6158050647445,0.6098866650267064
402_IM-0026-0001_anon.png,NLM Filter,0.0010374235,0.03220906,29.840439711900103,0.553172481274512
402_IM-0026-0001_anon.png,Wiener Filter,0.0008849955682248832,0.02974887507494835,30.530589041047705,0.5981456369658659
243_IM-0579-0002_anon.png,Gaussian Blur,0.002151057,0.046379488,26.673481193339732,0.39725562293650646
243_IM-0579-0002_anon.png,Bilateral Filter,0.002031267,0.04506958,26.922329952684954,0.3493708487800698
243_IM-0579-0002_anon.png,Median Filter,0.001769877,0.04206991,27.520568825682336,0.40801615656248
243_IM-0579-0002_anon.png,NLM Filter,0.0013896812,0.03727843,28.570848368642938,0.3860567447825627
243_IM-0579-0002_anon.png,Wiener Filter,0.001277508177751061,0.035742246400458116,28.93636311122179,0.39727251225678745
19_IM-0239-0041_anon.png,Gaussian Blur,0.0019555686,0.04422181,27.087269505583073,0.49250754996514495
19_IM-0239-0041_anon.png,Bilateral Filter,0.0019768379,0.044461645,27.04028929217007,0.4052735976928608
19_IM-0239-0041_anon.png,Median Filter,0.0016855209,0.041055094,27.732658596537117,0.5036542796444881
19_IM-0239-0041_anon.png,NLM Filter,0.0012076589,0.034751385,29.180557336699078,0.48540135498173287
19_IM-0239-0041_anon.png,Wiener Filter,0.0011901148447656935,0.034498041172879565,29.24411127648286,0.4723831561990828
588_IM-0896-12288_anon.png,Gaussian Blur,0.0014195777,0.037677284,28.478407666998695,0.3877883342882111
588_IM-0896-12288_anon.png,Bilateral Filter,0.0016187449,0.04023363,27.908215812110782,0.3370325773155153
588_IM-0896-12288_anon.png,Median Filter,0.0013357791,0.036548313,28.742654177406322,0.39345889959036534
588_IM-0896-12288_anon.png,NLM Filter,0.001169892,0.034203686,29.318542846250466,0.39194718497047554
588_IM-0896-12288_anon.png,Wiener Filter,0.001125577546885798,0.033549628118442656,29.48624578829226,0.38746816518419885
407_IM-0055-0009_anon.png,Gaussian Blur,0.0018704401,0.043248586,27.280562321708036,0.4992835032158975
407_IM-0055-0009_anon.png,Bilateral Filter,0.0016974828,0.04120052,27.70194577219226,0.4368260937302348
407_IM-0055-0009_anon.png,Median Filter,0.0016228851,0.040285047,27.897121757233183,0.504601765370786
407_IM-0055-0009_anon.png,NLM Filter,0.0011970021,0.034597717,29.219050879288616,0.4719132410070958
407_IM-0055-0009_anon.png,Wiener Filter,0.0010865117882097144,0.03296227826182096,29.63965557399915,0.48813484920754685
